ch1 ,ch2 ,ch3 ,ch4
0.9685831611286317,-0.9685831611286317,-0.9685831611286317,0.9685831611286317
0.982287250728689,-0.982287250728689,-0.982287250728689,0.982287250728689
0.992114701314478,-0.992114701314478,-0.992114701314478,0.992114701314478
0.9980267284282717,-0.9980267284282717,-0.9980267284282717,0.9980267284282717
1.0,-1.0,-1.0,1.0
0.9980267284282716,-0.9980267284282716,-0.9980267284282716,0.9980267284282716
0.9921147013144778,-0.9921147013144778,-0.9921147013144778,0.9921147013144778
0.9822872507286887,-0.9822872507286887,-0.9822872507286887,0.9822872507286887
0.9685831611286313,-0.9685831611286313,-0.9685831611286313,0.9685831611286313
0.9510565162951528,-0.9510565162951528,-0.9510565162951528,0.9510565162951528
0.9297764858882506,-0.9297764858882506,-0.9297764858882506,0.9297764858882506
0.9048270524660187,-0.9048270524660187,-0.9048270524660187,0.9048270524660187
0.8763066800438628,-0.8763066800438628,-0.8763066800438628,0.8763066800438628
0.8443279255020144,-0.8443279255020144,-0.8443279255020144,0.8443279255020144
0.8090169943749469,-0.8090169943749469,-0.8090169943749469,0.8090169943749469
0.7705132427757889,-0.7705132427757889,-0.7705132427757889,0.7705132427757889
0.7289686274214114,-0.7289686274214114,-0.7289686274214114,0.7289686274214114
0.6845471059286888,-0.6845471059286888,-0.6845471059286888,0.6845471059286888
0.6374239897486874,-0.6374239897486874,-0.6374239897486874,0.6374239897486874
0.587785252292471,-0.587785252292471,-0.587785252292471,0.587785252292471
0.5358267949789948,-0.5358267949789948,-0.5358267949789948,0.5358267949789948
0.4817536741017136,-0.4817536741017136,-0.4817536741017136,0.4817536741017136
0.42577929156507127,-0.42577929156507127,-0.42577929156507127,0.42577929156507127
0.36812455268467686,-0.36812455268467686,-0.36812455268467686,0.36812455268467686
0.3090169943749467,-0.3090169943749467,-0.3090169943749467,0.3090169943749467
0.24868988716485435,-0.24868988716485435,-0.24868988716485435,0.24868988716485435
0.18738131458572455,-0.18738131458572455,-0.18738131458572455,0.18738131458572455
0.1253332335643045,-0.1253332335643045,-0.1253332335643045,0.1253332335643045
0.06279051952931045,-0.06279051952931045,-0.06279051952931045,0.06279051952931045
